Nom,Prix,Prix barré,Lien
Veilleuse De Chambre,"6,000 FCFA","9,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070FD0C9LG4NAFAMZ-38673375&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Porte Bébé Kangourou + Kit Grenouillère Multicolore + Lit Piable Matelas Moustiquaire-Multicolore,"28,460 FCFA","31,400 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=SA772OT0ASTNKNAFAMZ-8831648&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Pouf Assise de Bébé,"14,500 FCFA","30,000 FCFA",https://www.jumia.ci/generic-pouf-assise-de-bebe-30179653.html
Lampe Veilleuse LED Rechargeable - 7 Couleurs - Inteligent,"9,500 FCFA","12,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070FD159N04NAFAMZ-36426230&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Hipp Gourde Poires Bananes Kiwis Bio Dès 6 Mois 90G,"1,050 FCFA","1,250 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=HI849FF0AZSZENAFAMZ-37980010&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Baby Care Sac à Langer Avec Range Biberon - Marron/Beige 05 Pieces,"9,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BA189TB0UJ272NAFAMZ-12971075&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Pouf Assise De Bébé,"23,000 FCFA","30,000 FCFA",https://www.jumia.ci/generic-pouf-assise-de-bebe-29707328.html
Lot de 4 Couvertures Douces pour Bébé - Designs Assortis - Idéal DRAP pour Nouveau-nés,"12,600 FCFA",,https://www.jumia.ci/generic-lot-de-4-couvertures-douces-pour-bebe-designs-assortis-ideal-drap-pour-nouveau-nes-30004890.html
SAC A LANGER NOIR,"10,000 FCFA","12,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070TG0DSTZ2NAFAMZ-28485039&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Mustela Bebe Hydra Bébé Lait Corps,"7,500 FCFA",,https://www.jumia.ci/mustela-bebe-hydra-bebe-lait-corps-30438812.html
Belle Lot De 2 Draps Et 2 Taies - Taille 3 Places - Confort Et Élégance,"10,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BE394BN14BNKJNAFAMZ-41337436&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Tapis de Jeu Éducatif pour Bébé avec Arches et Jouets D'éveil Suspendus - Stimulation Sensorielle et Motrice Piano intégrer,"17,900 FCFA",,https://www.jumia.ci/generic-tapis-de-jeu-educatif-pour-bebe-avec-arches-et-jouets-deveil-suspendus-stimulation-sensorielle-et-motrice-piano-integrer-30005994.html
Berçeau En Bois + Table à Manger - Multicolore,"58,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=SA772TB1C9YM2NAFAMZ-4186691&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Aura Livre De Coloriage Avec Bic Feutre À Eau,"1,200 FCFA","1,345 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070TG0OSW12NAFAMZ-34813510&return=%2Fbebe-puericulture%2F%3Fpage%3D28
ENSEMBLE SAC A LANGER ET PORTE BEBE,"15,900 FCFA","40,000 FCFA",https://www.jumia.ci/generic-ensemble-sac-a-langer-et-porte-bebe-30160585.html
"Kit De Soin Pour Bébé (Ciseaux, Brosse,  Coupe-ongle, Etc) -rose","3,800 FCFA","6,500 FCFA",https://www.jumia.ci/generic-kit-de-soin-pour-bebe-ciseaux-brosse-coupe-ongle-etc-rose-20032634.html
Lot de 6 barettes à cheveux en tissu multicolore pour bébé fille,"4,500 FCFA","8,000 FCFA",https://www.jumia.ci/generic-lot-de-6-barettes-a-cheveux-en-tissu-multicolore-pour-bebe-fille-30099008.html
Pampers Couche culottes X-Large Taille 6 - 22 Couches,"7,850 FCFA","9,400 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=PA178TB1GD3PYNAFAMZ-37341176&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Sac A Langer  Pour Maman Et Bébé,"15,000 FCFA","25,000 FCFA",https://www.jumia.ci/generic-sac-a-langer-pour-maman-et-bebe-29707454.html
Lit Tente Pour Bébé Avec Matelas Et Moustiquaire- Rose,"9,400 FCFA","10,900 FCFA",https://www.jumia.ci/generic-lit-tente-pour-bebe-avec-matelas-et-moustiquaire-rose-30142264.html
Mon Bb Protège Genoux Pour Bébé à Quatre Pattes - Gris,"2,200 FCFA","3,959 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=MO276OT0T4UIPNAFAMZ-19235340&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Baignoire Pliable Pour Nourrissons Et Tout-petits,"17,500 FCFA","23,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070ST0E7L78NAFAMZ-40395182&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Aura 1:24 R/C Autorisée Ford Gt500,"10,575 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070TG0GVJQKNAFAMZ-36129451&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Grand Lit Parapluie Multifonction  Pliable Avec Son Matelas Et Couffin,"120,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070FD13S2ZRNAFAMZ-22965809&return=%2Fbebe-puericulture%2F%3Fpage%3D28
Couette Gris Ultra-Douce 3 places avec 2 Taies d'Oreiller Assorties – Confort et Élégance pour Votre Chambre,"29,000 FCFA",,https://www.jumia.ci/generic-couette-gris-ultra-douce-3-places-avec-2-taies-doreiller-assorties-confort-et-elegance-pour-votre-chambre-30007448.html
Bandeau A Cheveux Décoratif Pour Bébé 3 Pièces,"4,500 FCFA",,https://www.jumia.ci/generic-bandeau-a-cheveux-decoratif-pour-bebe-3-pieces-30416320.html
Couverture Bébé en Peau d'Ange à Capuche,"5,900 FCFA","8,000 FCFA",https://www.jumia.ci/fashion-couverture-bebe-en-peau-dange-a-capuche-29985111.html
Combinaison Pour Bébé Bouton Couvert,"2,299 FCFA","6,000 FCFA",https://www.jumia.ci/generic-combinaison-pour-bebe-bouton-couvert-29306588.html
Siège Auto Baladeur Pour Bébé Dès La Naissance,"49,500 FCFA","65,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=SA772TB1AFWXONAFAMZ-8762248&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Aspirateur nasale pour bebe,"5,000 FCFA",,https://www.jumia.ci/generic-aspirateur-nasale-pour-bebe-30074964.html
Lampe Mosquito Killer - Veilleuse Anti Moustiques Et Insectes Volants,"10,565 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070FD1K4Q4WNAFAMZ-40728951&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Baby Care Sacs À Langer Pour Bébé Et Maman - Multicolore,"10,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BA189TB05Y5TXNAFAMZ-20303009&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Ensemble Culotte et Haut  Unisexe pour enfant,"10,000 FCFA","12,000 FCFA",https://www.jumia.ci/fashion-ensemble-culotte-et-haut-unisexe-pour-enfant-30105804.html
Vaseline Baby Gelée De Pétrole Protectrice 450 Ml,"10,000 FCFA","11,500 FCFA",https://www.jumia.ci/baby-gelee-de-petrole-protectrice-450-ml-vaseline-mpg842462.html
Chaussettes pour Enfants avec Motifs Animaliers – Pack de 6 Paires Confortables et Ludiques pour les Petits,"4,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070BN022QNZNAFAMZ-40997991&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Adorable Marche Pied Bébé Multicolore,"37,000 FCFA","40,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070TG0F02WJNAFAMZ-40847611&return=%2Fbebe-puericulture%2F%3Fpage%3D29
CHU Tapis D'éveil Pour Enfants150*200CM,"4,500 FCFA","10,000 FCFA",https://www.jumia.ci/generic-chu-tapis-deveil-pour-enfants150200cm-27400895.html
Anti Moustiques,"3,300 FCFA",,https://www.jumia.ci/generic-anti-moustiques-30612458.html
Ingco THERMOMETRE INFRAROUGE,"30,314 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=IN524ST08V5GLNAFAMZ-19563032&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Sleepy Pack De Couches Bébé - 56 Pièces - 4/9Kg,"10,050 FCFA","14,550 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=SL391TB15H203NAFAMZ-40753384&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Berceau Bébé Portable Tente Avec Moustiquaire - BLEU,"4,700 FCFA",,https://www.jumia.ci/generic-berceau-bebe-portable-tente-avec-moustiquaire-bleu-30006877.html
Lot De 5 Gants De Bain Blanc Ou Beige - 16 X 21cm,"10,000 FCFA","12,000 FCFA",https://www.jumia.ci/fashion-lot-de-5-gants-de-bain-blanc-ou-beige-16-x-21cm-30243355.html
Gn Protège  Genoux Pour Bébé  Noir,"2,850 FCFA",,https://www.jumia.ci/gn-protege-genoux-pour-bebe-noir-29243019.html
Nestlé P'tite Recette Legumes - Poisson - Provençale Dès 12 Mois 2X200G,"2,630 FCFA","3,030 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070FF1JY15MNAFAMZ-37982722&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Lampe Veilleuse LED Rechargeable - 7 Couleurs - Inteligent,"8,500 FCFA","12,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070FD1H6B3ONAFAMZ-36426232&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Chaussure Pour  Bébé -Noir,"5,000 FCFA","10,000 FCFA",https://www.jumia.ci/fashion-chaussure-pour-bebe-noir-29711608.html
Marché Bébé Avec Musique - Bleu,"13,650 FCFA","27,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE613TG0G9KABNAFAMZ-20393420&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Lot De 2 Draps Et 2 Taies - Confort Et Élégance Pour Lit 3 Places,"10,000 FCFA",,https://www.jumia.ci/fashion-lot-de-2-draps-et-2-taies-confort-et-elegance-pour-lit-3-places-30479724.html
Mon Bb Protège Genoux Pour Bébé à Quatre Pattes – GRIS,"1,800 FCFA","3,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=MO276HA1E7N4INAFAMZ-33954340&return=%2Fbebe-puericulture%2F%3Fpage%3D29
"Poussette Bébé Avec Table Repas, Porte Bagage, Capot Parasoleil","150,000 FCFA","200,000 FCFA",https://www.jumia.ci/generic-poussette-bebe-avec-table-repas-porte-bagage-capot-parasoleil-29705335.html
Papier Peint Autocollant Mural,"6,500 FCFA",,https://www.jumia.ci/generic-papier-peint-autocollant-mural-30074894.html
Sac à Langer Pour Bébé Et Maman - 4 Pièces - Beige/Bleu,"9,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=SA772TB07P3Q4NAFAMZ-5750909&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Kit : Sac ET Kangourou Porte Bébé,"18,800 FCFA","23,400 FCFA",https://www.jumia.ci/generic-kit-sac-et-kangourou-porte-bebe-30167778.html
Beckon 3 Laits Beckon Carotte,"5,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BE616TB16RTANNAFAMZ-20980312&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Baby Chaise De Marche Pour Bébé/nouveau Modèle Pivotant,"13,899 FCFA","28,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=BA436TG1DEMZBNAFAMZ-20557221&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Sac à Langer Avec Range  5 pièces Sac à Main,"8,000 FCFA","13,000 FCFA",https://www.jumia.ci/generic-sac-a-langer-avec-range-5-pieces-sac-a-main-30165535.html
Lampe LED Multicolore - Ambiance Éclatante avec Télécommande !,"6,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070FD0DJJRZNAFAMZ-40992577&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Lot De 12 Paires De Chaussure Pour Bébé (1 à 8 Mois) - Multicolore,"10,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070ST1428EHNAFAMZ-20265327&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Marche Bébé Classique,"13,998 FCFA","19,800 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=KD970TB14SN56NAFAMZ-25807428&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Sac 5 En 1 Bleu Pour Maman Et Bébé Plus Kangourou 6 Positions Solide,"17,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070DV1NDJ9LNAFAMZ-20259423&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Kangourou Porte Bébé Baby Care - Bleu,"8,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=SA772TB0UCUOYNAFAMZ-3886564&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Chicco Lait Corps - 200 ml,"3,800 FCFA","4,550 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=CH085OT0M8YOONAFAMZ-33002903&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Lot De 3 Grenouilleres Naissance Fillette,"10,500 FCFA",,https://www.jumia.ci/fashion-lot-de-3-grenouilleres-naissance-fillette-30415046.html
Piscine Gonflable Avec Boule Pour Enfants R,"50,000 FCFA","60,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=IN802TG0D7V5ZNAFAMZ-25682400&return=%2Fbebe-puericulture%2F%3Fpage%3D29
Gamme De Soin Pour Bébé,"6,650 FCFA","7,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070ST176OY0NAFAMZ-32925559&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Klorane Kit Gel Lavant + Lait hydratant,"23,070 FCFA","25,380 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=BR299HB17T5XNNAFAMZ-41079277&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Transat Apaisant Pour Bébé - Bleu,"39,900 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070FD1M12UGNAFAMZ-35337760&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Complet De Sac Pour Bébé Et Maman - Marron/Beige,"9,500 FCFA","15,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070DI0J0EUYNAFAMZ-35116847&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Kit De Bébé Sac à Langer 5 Pièces + Kangourou,"15,995 FCFA",,https://www.jumia.ci/generic-kit-de-bebe-sac-a-langer-5-pieces-kangourou-22510768.html
"Aura Poupée Avec Valise, Peigne, Miroir, Boucle D'Oreille, Chaussures[Solid]","8,250 FCFA","9,900 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070TG1FEOTONAFAMZ-36129437&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Dermaroller 3 en 1,"5,000 FCFA",,https://www.jumia.ci/generic-dermaroller-3-en-1-30133392.html
Brosse à Dent Pour Enfant-Petit Bleu,"2,115 FCFA","4,400 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070ST12TB5ONAFAMZ-40554566&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Lot 10 Fiches Pour Camera - Noir/Vert,"4,960 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070EL155ZRNNAFAMZ-25580242&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Piano électrique Portable 37 Touches Pour Enfants Musique Numérique Clavier électronique Clavier Piano électrique Musique Apprentissage Jouet Cadeau,"8,950 FCFA","11,200 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070HA11Q1QNNAFAMZ-40900957&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Porte Bébé Kangourou,"25,000 FCFA","30,000 FCFA",https://www.jumia.ci/generic-porte-bebe-kangourou-29761463.html
Marché Bébé Avec Table De Jeux,"12,870 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070TG1G2DD2NAFAMZ-34675967&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Matelas Bébé Avec Coussins,"4,947 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070FD1H5Z36NAFAMZ-26411497&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Papier Peint Autocollant Mural,"6,500 FCFA",,https://www.jumia.ci/generic-papier-peint-autocollant-mural-30071455.html
"Harnais De Marche Pour Bébé,Trotteur Aide à La Marche Des Tout-petits","5,500 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070TG1NG2HSNAFAMZ-35323821&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Drap Housse(avec élastique)+ drap de couverture + 2 taies d'oreillers - Marron - 3 places,"21,000 FCFA","25,000 FCFA",https://www.jumia.ci/fashion-drap-housseavec-elastique-drap-de-couverture-2-taies-doreillers-marron-3-places-30137691.html
Will Baby Porte Bébé - Kangourou - Rouge,"9,895 FCFA","25,000 FCFA",https://www.jumia.ci/will-baby-porte-bebe-kangourou-rouge-20200148.html
Combinaison Pour Bébé Bouton Couvert,"2,299 FCFA","6,000 FCFA",https://www.jumia.ci/generic-combinaison-pour-bebe-bouton-couvert-29306587.html
Gm 2Brosse 360 Pour Enfant,"4,000 FCFA","6,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=BR415ST19ETJANAFAMZ-36944732&return=%2Fbebe-puericulture%2F%3Fpage%3D30
"Outils De Montage Pour Enfants, Kits De Boîtes à Outils Pour Enfants, Jouets D'outils De Réparation","6,980 FCFA","13,800 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070TG1MDZARNAFAMZ-40753872&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Transat Balancelle  Relax Bébé Avec Eléments D'éveil,"55,000 FCFA","60,000 FCFA",https://www.jumia.ci/generic-transat-balancelle-relax-bebe-avec-elements-deveil-29705805.html
Brosse à Dents - Electrique - Intelligente - Ultra Sonique - Bleu/vert,"7,000 FCFA","20,000 FCFA",https://www.jumia.ci/generic-brosse-a-dents-electrique-intelligente-ultra-sonique-bleuvert-20003595.html
ENSEMBLE SAC A LANGER ET PORTE BEBE,"32,000 FCFA","40,000 FCFA",https://www.jumia.ci/generic-ensemble-sac-a-langer-et-porte-bebe-30159939.html
Smiley Lot De 2 Couches Bébé Standard - Taille 1/2 - 48 Couches,"7,080 FCFA","8,850 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=SM621DI1MFVQCNAFAMZ-40392734&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Pampers Baby Dry Taille 2 (3 À 8 Kg) Pampers 32 Couches,"5,500 FCFA","9,250 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=PA178TB1JPACINAFAMZ-12777395&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Baignoire pliable,"30,000 FCFA",,https://www.jumia.ci/generic-baignoire-pliable-30185912.html
Pompe à Lait Manuelle,"6,500 FCFA",,https://www.jumia.ci/generic-pompe-a-lait-manuelle-29942339.html
Chicco Chauffe Biberon Home,"39,850 FCFA","47,800 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=CH085OT0BJ5SONAFAMZ-33002927&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Reducteur De WC Pour Enfant Simple,"15,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BR415ST0V6ZFUNAFAMZ-35158963&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Aspirateur Nasal électrique 3 En 1 Pour Bébés,"8,290 FCFA","8,890 FCFA",https://www.jumia.ci/generic-aspirateur-nasal-electrique-3-en-1-pour-bebes-29986777.html
Veilleuse Champignon Rechargeable,"12,148 FCFA","25,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070FD07ZG4KNAFAMZ-35367844&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Sac A Langer  Pour Maman Et Bébé,"23,500 FCFA","35,000 FCFA",https://www.jumia.ci/generic-sac-a-langer-pour-maman-et-bebe-29707622.html
Savon Noir  100% NATUREL,"6,000 FCFA",,https://www.jumia.ci/generic-savon-noir-100-naturel-30210424.html
Chicco Coffret Repas Pour Bébé - Garçon - 12 Mois et Plus,"13,700 FCFA","16,500 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=CH085OT0WYRKONAFAMZ-33002885&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Ensemble Culotte Et Haut Pour Enfant,"12,000 FCFA",,https://www.jumia.ci/fashion-ensemble-culotte-et-haut-pour-enfant-29980065.html
Lot De 3 Serviettes Pour Bébé - Bleu,"6,500 FCFA","9,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=FA459TB0E7JGPNAFAMZ-19770440&return=%2Fbebe-puericulture%2F%3Fpage%3D30
Chaussure Pour  Bébé -Blanche,"6,000 FCFA","10,000 FCFA",https://www.jumia.ci/fashion-chaussure-pour-bebe-blanche-29711574.html
Ensemble Culotte Et Haut Pour Enfant,"10,000 FCFA","12,000 FCFA",https://www.jumia.ci/fashion-ensemble-culotte-et-haut-pour-enfant-29980230.html
Chaussure Kito Pour Entfant -bleu Nuit,"5,800 FCFA",,https://www.jumia.ci/chaussure-kito-pour-entfant-bleu-nuit-fashion-mpg854579.html
Grenouillère Douce pour Bébé - Pyjama à Manches Longues avec Pieds Intégrés - Motif Animaux,"6,900 FCFA",,https://www.jumia.ci/fashion-grenouillere-douce-pour-bebe-pyjama-a-manches-longues-avec-pieds-integres-motif-animaux-30004899.html
SkinActive Papier Peint Autocollant Mural,"6,500 FCFA",,https://www.jumia.ci/skinactive-papier-peint-autocollant-mural-30006778.html
Sac A Langer  Pour Maman Et Bébé,"15,000 FCFA","25,000 FCFA",https://www.jumia.ci/generic-sac-a-langer-pour-maman-et-bebe-29707519.html
transat,"17,000 FCFA","39,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070TG0CRGZ3NAFAMZ-40991159&return=%2Fbebe-puericulture%2F%3Fpage%3D31
MIXEUR D'ARRACHIDE,"30,000 FCFA",,https://www.jumia.ci/generic-mixeur-darrachide-30331513.html
Marche Bébé Circulaire - Vert,"24,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070ST0V407JNAFAMZ-25722922&return=%2Fbebe-puericulture%2F%3Fpage%3D31
Belle Lot De 2 Draps + 4 Taies – Pour Lit 3 Places,"11,000 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=BE394BN17UMPNNAFAMZ-41508498&return=%2Fbebe-puericulture%2F%3Fpage%3D31
Marché Bébé Avec Table De Jeux - Multicolores(motifs Multiples),"14,300 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070TB0Y9WBPNAFAMZ-20147439&return=%2Fbebe-puericulture%2F%3Fpage%3D31
Porte Bébé Kangourou,"10,000 FCFA","15,000 FCFA",https://www.jumia.ci/generic-porte-bebe-kangourou-29761454.html
Baby Boy Bear Print Short Sleeve Romper+Hat,"6,326 FCFA","9,038 FCFA",https://www.jumia.ci/fashion-baby-boy-bear-print-short-sleeve-romperhat-26936404.html
COMMODE DE RANGEMENT,"39,600 FCFA","75,100 FCFA",https://www.jumia.ci/generic-commode-de-rangement-30241722.html
Sac A Langer  Pour Maman Et Bébé,"13,500 FCFA","20,000 FCFA",https://www.jumia.ci/generic-sac-a-langer-pour-maman-et-bebe-29709989.html
Chico Sacs Bébé Maman,"30,500 FCFA",,https://www.jumia.ci/chico-sacs-bebe-maman-30088256.html
Marché Bébé Avec Table De Jeux,"16,999 FCFA","26,400 FCFA",https://www.jumia.ci/generic-marche-bebe-avec-table-de-jeux-20338381.html
Sac Berceau / Couchette De Sortie Multifonction,"11,400 FCFA",,https://www.jumia.ci/customer/account/login/?tkWl=GE070TB12HGJBNAFAMZ-25783059&return=%2Fbebe-puericulture%2F%3Fpage%3D31
Fashion All Chaussure Basket Modèle Femme De Qualité Supérieure.,"14,979 FCFA",,https://www.jumia.ci/fashion-all-chaussure-basket-modele-femme-de-qualite-superieure.-30787847.html
PYJAMAS ROSY DIFERENT MOTIF 5-10 ANS,"7,600 FCFA","12,590 FCFA",https://www.jumia.ci/generic-pyjamas-rosy-diferent-motif-5-10-ans-30475337.html
Ardoise Numérique LCD - 8.5 Pouces,"3,250 FCFA","5,000 FCFA",https://www.jumia.ci/customer/account/login/?tkWl=GE070EL0RYESENAFAMZ-26002683&return=%2Fbebe-puericulture%2F%3Fpage%3D31
Baby Johnson Gel De Bain Nourrissant Top-To-Toe-500ml,"7,500 FCFA","15,000 FCFA",https://www.jumia.ci/baby-johnson-gel-de-bain-nourrissant-top-to-toe-500ml-14444227.html
"Diffuseur D'arôme ( Parfum ), Humidificateur D'air Avec Musique ( Chant D'oiseau, Son Des Vagues, Veilleuse - 200ML","12,500 FCFA","20,000 FCFA",https://www.jumia.ci/generic-diffuseur-darome-parfum-humidificateur-dair-avec-musique-chant-doiseau-son-des-vagues-veilleuse-200ml-29165610.html
